,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_Other,LotShape_Reg,LandContour_Lvl,LandContour_Other,Utilities_AllPub,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Other,Neighborhood_NAmes,Neighborhood_Other,Condition1_Norm,Condition1_Other,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,ExterQual_Gd,ExterQual_Other,ExterQual_TA,ExterCond_Other,ExterCond_TA,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_No,BsmtExposure_Other,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Other,BsmtFinType1_Unf,BsmtFinType2_Other,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_Other,CentralAir_Y,Electrical_Other,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Other,Functional_Typ,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Other,GarageQual_TA,GarageCond_Other,GarageCond_TA,PavedDrive_Other,PavedDrive_Y,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other
1048,20,0.2705479452054794,0.09558531398256562,0.4444444444444445,0.375,1960,2006,0.046875,0.0,0.0,0.0,0.0,0.4965445749827228,0.0,0.0,0.4548907882241216,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.31431244153414406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2009,115000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1049,20,0.13356164383561642,0.04580616513589941,0.3333333333333333,0.75,1946,2006,0.0,0.0,0.0,0.0,0.0,0.20594333102971663,0.0,0.0,0.1886672997784109,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.28811973807296537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2010,84900,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
1050,20,0.1780821917808219,0.03595783963168104,0.6666666666666665,0.5,2007,2007,0.0,0.0,0.0,0.5573630136986301,0.40611353711790393,0.3344851416724257,0.0,0.0,0.30642608420386197,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.4078578110383536,0.0,0.04021937842778794,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2007,176485,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1051,20,0.28082191780821913,0.04615672252214354,0.6666666666666665,0.5,2007,2007,0.0,0.0,0.0,0.5633561643835616,0.4104803493449782,0.33932273669661367,0.0,0.0,0.310857866413422,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.411599625818522,0.0,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2007,200141,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1052,60,0.2705479452054794,0.038327607562691345,0.5555555555555556,0.625,1964,1978,0.17,0.2351063829787234,0.0,0.1601027397260274,0.2545227698066126,0.274015203870076,0.4675467546754675,0.0,0.5201012978790757,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.5051449953227315,0.0,0.09506398537477148,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2007,165000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1053,20,0.16095890410958902,0.033943303185398115,0.4444444444444445,0.625,1957,2002,0.090625,0.20372340425531915,0.0,0.3565924657534246,0.3792888334373051,0.4118866620594333,0.0,0.0,0.3773345995568218,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.34050514499532275,0.1353558926487748,0.1425959780621572,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2010,144500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
1054,60,0.2363013698630137,0.047054149430928505,0.7777777777777777,0.5,2002,2002,0.13125,0.4957446808510638,0.0,0.056934931506849314,0.33218964441671867,0.26157567380787833,0.4939493949394939,0.0,0.5238999683444128,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.5481758652946679,0.2322053675612602,0.10968921389396709,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2006,255000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1055,20,0.2842465753424657,0.047026104840028976,0.5555555555555556,0.5,1976,1976,0.1,0.3425531914893617,0.0,0.23501712328767121,0.3721147847785402,0.4108500345542501,0.0,0.0,0.3763849319404875,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.4471468662301216,0.0,0.0,0.0,0.0,0.39375,0.0,0.0,0.36363636363636365,2008,180000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1
1056,120,0.07534246575342464,0.026885414475683003,0.6666666666666665,0.5,2005,2005,0.15,0.350531914893617,0.0,0.3017979452054794,0.42545227698066124,0.35590877677954386,0.0,0.0,0.32605254827477054,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.45275958840037417,0.22403733955659275,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2006,185850,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1057,60,0.16593205201071765,0.13395498843160625,0.6666666666666665,0.625,1994,1994,0.0,0.31648936170212766,0.0,0.16181506849315067,0.3034934497816594,0.22287491361437456,0.47909790979097905,0.0,0.4798987021209244,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.4368568755846586,0.19603267211201866,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,0.0,2009,248000,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
1058,60,0.2568493150684931,0.04677837762041646,0.8888888888888888,0.5,2008,2008,0.09625,0.4978723404255319,0.0,0.07191780821917808,0.34435433562071116,0.2750518313752591,0.5797579757975797,0.0,0.5856283634061411,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.7820392890551918,0.0,0.18647166361974407,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,335000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1059,50,0.16593205201071765,0.04662413237046904,0.5555555555555556,0.75,1932,1950,0.3,0.1579787234042553,0.37788331071913156,0.0,0.2663755458515284,0.2633033863165169,0.4922992299229923,0.0,0.5245330800886356,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.40411599625818523,0.0,0.0,0.034420289855072464,0.0,0.0,0.0,0.0,0.1818181818181818,2007,220000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0
1060,120,0.06849315068493152,0.016920236509383253,0.7777777777777777,0.5,2001,2001,0.0,0.32765957446808514,0.0,0.3090753424657534,0.41734248284466624,0.3469246717346233,0.0,0.0,0.3178220955998734,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.5444340505144996,0.0,0.0,0.3079710144927536,0.0,0.0,0.0,0.0,0.2727272727272727,2010,213500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1062,190,0.2191780821917808,0.05749141134403702,0.4444444444444445,0.5,1900,1950,0.0,0.0,0.0,0.2833904109589041,0.206487835308796,0.3759502418797512,0.5033003300330032,0.0,0.6340614118391896,0.0,0.0,0.6666666666666666,0.0,0.625,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.5238540692235735,0.0,0.10420475319926874,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,2007,90000,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1063,30,0.09931506849315068,0.0219682628712987,0.5555555555555556,0.625,1925,1980,0.0,0.21117021276595746,0.0,0.30222602739726023,0.3440424204616344,0.2657221838286109,0.0,0.0,0.2434314656536879,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.6666666666666666,0.411599625818522,0.19369894982497082,0.21937842778793418,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2006,110500,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1064,20,0.16593205201071765,0.04533875528757391,0.4444444444444445,0.625,1966,1966,0.125,0.39361702127659576,0.15603799185888736,0.07876712328767123,0.3599500935745477,0.2833448514167242,0.0,0.0,0.2595758151313707,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.4490177736202058,0.0,0.10603290676416818,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2009,154000,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1065,60,0.20205479452054792,0.05936105073733903,0.6666666666666665,0.5,1996,1997,0.0,0.6388297872340426,0.0,0.0449486301369863,0.40736119775421087,0.33586731167933653,0.5247524752475248,0.0,0.6096866096866096,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.4985968194574369,0.34539089848308047,0.08043875685557587,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2010,328000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1066,60,0.13013698630136983,0.030554581785038212,0.5555555555555556,0.75,1993,1994,0.0,0.0,0.0,0.3420376712328767,0.24922021210230816,0.16067726330338633,0.4246424642464246,0.0,0.39157961380183604,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.3554724041159963,0.0,0.07312614259597806,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2009,178000,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1067,60,0.20205479452054792,0.039542873168337656,0.5555555555555556,0.625,1964,1964,0.225,0.35851063829787233,0.07191316146540026,0.0,0.24329382407985028,0.16033172080165858,0.44719471947194717,0.0,0.40424184868629315,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.41347053320860616,0.38273045507584597,0.2340036563071298,0.0,0.0,0.39375,0.0,0.0,0.4545454545454545,2008,167900,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1068,160,0.07191780821917808,0.012451798359391433,0.5555555555555556,0.375,1973,1973,0.0,0.4452127659574468,0.0,0.0449486301369863,0.29382407985028075,0.33068417415342083,0.6765676567656765,0.0,0.6923076923076923,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.538821328344247,0.8494749124854142,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2006,151400,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1069,45,0.13356164383561642,0.03879501741101685,0.4444444444444445,0.75,1949,2003,0.0,0.11702127659574468,0.0,0.2675513698630137,0.2635683094198378,0.19315825846579127,0.0,0.0,0.1769547325102881,0.0,0.5,0.3333333333333333,0.0,0.25,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.538821328344247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2007,135000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1070,20,0.17465753424657532,0.04137511977377363,0.4444444444444445,0.5,1956,1956,0.075,0.31170212765957445,0.0,0.1977739726027397,0.32688708671241423,0.2467173462335867,0.0,0.0,0.22602089268755937,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.2675397567820393,0.0,0.03656307129798903,0.0,0.0,0.4,0.0,0.0,0.4545454545454545,2007,135000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1071,60,0.19520547945205474,0.04861062422585244,0.5555555555555556,0.625,1968,1968,0.0,0.15851063829787235,0.0,0.1836472602739726,0.22676232064878354,0.17104353835521768,0.3998899889988999,0.0,0.3868312757201646,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.0,0.6666666666666666,0.4125350795135641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2009,154000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1072,50,0.09931506849315068,0.029376708967257942,0.4444444444444445,0.25,1948,1950,0.0,0.0,0.0,0.3467465753424657,0.2526512788521522,0.23082239115411196,0.2497249724972497,0.0,0.35517568850902187,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.26192703461178674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2006,91500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1073,60,0.18493150684931503,0.03108275491364603,0.5555555555555556,0.625,1977,1977,0.08750000000000001,0.2845744680851064,0.0,0.0663527397260274,0.2152214597629445,0.12577747062888733,0.4004400440044004,0.0,0.34567901234567905,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.411599625818522,0.294049008168028,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2009,159500,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1074,20,0.1815068493150685,0.033915258594498586,0.6666666666666665,0.5,2006,2006,0.0,0.0,0.0,0.5308219178082192,0.3867747972551466,0.3130615065653075,0.0,0.0,0.28679962013295346,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,1.0,0.7726847521047708,0.16336056009334887,0.170018281535649,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2007,194000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
1075,70,0.18493150684931503,0.05527121456449087,0.6666666666666665,0.625,1940,1984,0.0,0.21808510638297873,0.0,0.16695205479452055,0.2495321272613849,0.21630960608154803,0.429042904290429,0.0,0.44507755618866734,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.2245088868101029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,219500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
1076,50,0.13356164383561642,0.0444039355909229,0.4444444444444445,0.875,1936,1989,0.0,0.33297872340425533,0.0,0.07277397260273973,0.24828446662507797,0.2633033863165169,0.20352035203520352,0.0,0.3583412472301361,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.529466791393826,0.5087514585764293,0.038391224862888484,0.0,0.0,0.0,0.0,0.03225806451612903,0.2727272727272727,2006,170000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
1077,20,0.16593205201071765,0.06810161490102595,0.4444444444444445,0.5,1969,1969,0.0,0.0398936170212766,0.5366350067842605,0.09845890410958903,0.3418590143480973,0.2633033863165169,0.0,0.0,0.2412155745489079,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.27970065481758655,0.28004667444574094,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,2006,138800,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
1078,120,0.054794520547945216,0.014653298745004557,0.5555555555555556,0.5,2004,2004,0.105625,0.35212765957446807,0.0,0.07962328767123288,0.264504054897068,0.1776088458880442,0.0,0.0,0.16270971826527386,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.08333333333333334,0.3333333333333333,0.6666666666666666,0.3928905519176801,0.16336056009334887,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2006,155900,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
